RTO4 ID	Orthogroup	Combined Annotations	Essential	Conserved Basidiomycete Essential	insert / kb	mapped inserts	ambiguously mapping inserts	total inserts	Sc Essential	An Essential	Cn Essential	Sp Essential	Nc Het	TotEssential
9794	RTO3OG38565		No	no	5.63	8	0	8	0	0	0	0	0	0
8832	RTO3OG38859		No	no	5.634	8	0	8	0	0	0	0	0	0
14922	RTO3OG6375	K15258: PARP6_8; poly [ADP-ribose] polymerase 6/8	No	no	5.634	20	0	20	0	0	0	0	0	0
10616	RTO3OG3961	K01338: lon; ATP-dependent Lon protease	No	no	5.642	16	0	16	0	0	0	0	0	0
13423	RTO3OG2467	KOG1289: Amino acid transporters	No	no	5.65	14	0	14	0	0	0	0	0	0
14266	RTO3OG37796		No	no	5.654	8	0	8	0	0	0	0	0	0
13986	RTO3OG1097	K09866: AQP4; aquaporin-4	No	no	5.656	10	0	10	0	0	0	0	0	0
15154	RTO3OG4354	K14784: CMS1; protein CMS1	No	no	5.659	7	7	14	0	0	0	0	0	0
9156	RTO3OG38732		No	no	5.663	5	0	5	0	0	0	0	0	0
15255	RTO3OG7393	"KOG2793: Putative N2,N2-dimethylguanosine tRNA methyltransferase"	No	no	5.663	5	0	5	0	0	0	0	0	0
13915	RTO3OG8547	K08994: yneE; putative membrane protein	No	no	5.663	10	0	10	0	0	0	0	0	0
13493	RTO3OG19550	Interpro: Protein of unknown function (DUF3431)	No	no	5.666	12	0	12	0	0	0	0	0	0
12502	RTO3OG38792		No	no	5.668	29	0	29	0	0	0	0	0	0
11673	RTO3OG37866	KOG3299: Uncharacterized conserved protein	No	no	5.669	5	0	5	0	0	0	0	0	0
12455	RTO3OG5979	"HMMPfam:Tannase and feruloyl esterase:PF07519,SUPERFAMILY::SSF53474"	No	no	5.669	13	0	13	0	0	0	0	0	0
16646	RTO3OG2607	K16330: K16330; pseudouridylate synthase / pseudouridine kinase	No	no	5.674	16	0	16	0	0	0	0	0	0
12963	RTO3OG37954	KOG2186: Cell growth-regulating nucleolar protein	No	no	5.674	4	0	4	0	0	0	0	0	0
16578	RTO3OG38202	BLAST: WetA [Penicillium camemberti]	No	no	5.679	10	0	10	0	0	0	0	0	0
9762	RTO3OG20311	K04907: KCNH4; potassium voltage-gated channel Eag-related subfamily H member 4	No	no	5.682	3	0	3	0	0	0	0	0	0
14650	RTO3OG16952	"HMMPfam:SET domain:PF00856,HMMPfam:TPR repeat:PF13414,ProSiteProfiles:TPR repeat profile.:PS50005,ProSiteProfiles:SET domain profile.:PS50280,ProSiteProfiles:TPR repeat region circular profile.:PS50293,SMART:Tetratricopeptide repeats:SM00028,SMART:SET (Su(var)3-9, Enhancer-of-zeste, Trithorax) domain:SM00317,SUPERFAMILY::SSF48452,SUPERFAMILY::SSF82199"	No	no	5.685	28	0	28	0	0	0	0	0	0
14702	RTO3OG39656		No	no	5.694	11	0	11	0	0	0	0	0	0
11970	RTO3OG1971	"K10839: RAD23, HR23; UV excision repair protein RAD23"	No	no	5.7	9	0	9	0	0	0	0	0	0
16623	RTO3OG2010	K01792: E5.1.3.15; glucose-6-phosphate 1-epimerase	No	no	5.7	7	0	7	0	0	0	0	0	0
12171	RTO3OG38120		No	no	5.701	12	0	12	0	0	0	0	0	0
10019	RTO3OG5487	SUPERFAMILY::SSF69047	No	no	5.703	3	0	3	0	0	0	0	0	0
12972	RTO3OG12176	K10747: LIG1; DNA ligase 1	No	no	5.704	13	0	13	0	0	0	0	0	0
13859	RTO3OG39368		No	no	5.708	5	0	5	0	0	0	0	0	0
15291	RTO3OG38277		No	no	5.708	26	0	26	0	0	0	0	0	0
12695	RTO3OG16946	K18754: LIN28; protein lin-28	No	no	5.714	12	5	17	0	0	0	0	0	0
12005	RTO3OG4735	KOG0730: AAA+-type ATPase	No	no	5.72	12	0	12	0	0	0	0	0	0
8402	RTO3OG39055	BLAST: proteophosphoglycan 5 [Moniliophthora roreri MCA ...	No	no	5.722	16	0	16	0	0	0	0	0	0
8773	RTO3OG4279	KOG4563: Cell cycle-regulated histone H1-binding protein	No	no	5.727	8	0	8	0	0	0	0	0	0
9209	RTO3OG20762	HMMPfam:Kinetochore protein CHL4 like:PF05238	No	no	5.727	10	0	10	0	0	0	0	0	0
15326	RTO3OG38288	K09238: ACE2; metallothionein expression activator	No	no	5.731	16	0	16	0	0	0	0	0	0
10304	RTO3OG5451	"K07424: CYP3A; cytochrome P450, family 3, subfamily A"	No	no	5.736	15	0	15	0	0	0	0	0	0
8382	RTO3OG28805	"K07199: PRKAB; 5'-AMP-activated protein kinase, regulatory beta subunit"	No	no	5.762	9	0	9	0	0	0	0	0	0
8996	RTO3OG37632	K17894: GATA2; GATA-binding protein 2	No	no	5.764	18	0	18	0	0	0	0	0	0
14429	RTO3OG37752	KOG3772: M-phase inducer phosphatase	No	no	5.764	4	0	4	0	0	0	0	0	0
13953	RTO3OG39405	"HMMPfam:PB1 domain:PF00564,SUPERFAMILY::SSF54277"	No	no	5.767	5	0	5	0	0	0	0	0	0
12443	RTO3OG38786		No	no	5.769	6	0	6	0	0	0	0	0	0
16486	RTO3OG38040		No	no	5.775	12	0	12	0	0	0	0	0	0
9840	RTO3OG39536	"HMMPfam:Zinc finger, C3HC4 type (RING finger):PF00097,ProSitePatterns:Zinc finger RING-type signature.:PS00518,SMART:Ring finger:SM00184,SUPERFAMILY::SSF57850"	No	no	5.776	7	4	11	0	0	0	0	0	0
12244	RTO3OG14552	KOG0255: Synaptic vesicle transporter SVOP and related transporters (major facilitator superfamily)	No	no	5.778	12	0	12	0	0	0	0	0	0
15271	RTO3OG38272		No	no	5.78	7	0	7	0	0	0	0	0	0
13400	RTO3OG38690		No	no	5.78	16	0	16	0	0	0	0	0	0
16169	RTO3OG17142	"ProSiteProfiles:F-box domain profile.:PS50181,SUPERFAMILY::SSF81383"	No	no	5.783	13	0	13	0	0	0	0	0	0
13461	RTO3OG38680		No	no	5.789	4	0	4	0	0	0	0	0	0
13840	RTO3OG1917	K00728: POMT; dolichyl-phosphate-mannose-protein mannosyltransferase	No	no	5.796	21	0	21	0	0	0	0	0	0
10227	RTO3OG39302	SUPERFAMILY::SSF57997	No	no	5.798	13	0	13	0	0	0	0	0	0
12299	RTO3OG13245	BLAST: protein [Lichtheimia corymbifera JMRC:FSU:9682]	No	no	5.801	24	0	24	0	0	0	0	0	0
8624	RTO3OG22895	K11254: H4; histone H4	No	no	5.803	3	10	13	0	0	0	0	0	0
15320	RTO3OG7396	K11858: USP48; ubiquitin carboxyl-terminal hydrolase 48	No	no	5.806	30	0	30	0	0	0	0	0	0
15455	RTO3OG38315		No	no	5.806	9	0	9	0	0	0	0	0	0
16510	RTO3OG1396	K06910: K06910; uncharacterized protein	No	no	5.807	5	0	5	0	0	0	0	0	0
14502	RTO3OG3604	KOG1477: SPRY domain-containing proteins	No	no	5.807	10	0	10	0	0	0	0	0	0
9464	RTO3OG1053	KOG1611: Predicted short chain-type dehydrogenase	No	no	5.814	5	0	5	0	0	0	0	0	0
8654	RTO3OG38062	SUPERFAMILY::SSF52047	No	no	5.817	13	0	13	0	0	0	0	0	0
11845	RTO3OG3535	K07088: K07088; uncharacterized protein	No	no	5.82	16	0	16	0	0	0	0	0	0
11941	RTO3OG39084	SUPERFAMILY::SSF54928	No	no	5.825	15	0	15	0	0	0	0	0	0
9613	RTO3OG1861	"HMMPfam:Magnesium transporter NIPA:PF05653,SUPERFAMILY::SSF103481"	No	no	5.831	10	0	10	0	0	0	0	0	0
15341	RTO3OG2987	"K11303: HAT1, KAT1; histone acetyltransferase 1"	No	no	5.834	10	0	10	0	0	0	0	0	0
16712	RTO3OG4195	K20308: TRAPPC11; trafficking protein particle complex subunit 11	No	no	5.837	27	0	27	0	0	0	0	0	0
15256	RTO3OG6587	"K04422: MAP3K13, LZK; mitogen-activated protein kinase kinase kinase 13"	No	no	5.843	22	0	22	0	0	0	0	0	0
14090	RTO3OG38466	SUPERFAMILY::SSF52047	No	no	5.85	21	0	21	0	0	0	0	0	0
9793	RTO3OG4370	"HMMPfam:Protein of unknown function (DUF4449):PF14613,SUPERFAMILY::SSF55394"	No	no	5.851	22	0	22	0	0	0	0	0	0
13354	RTO3OG1401	K17943: PUM; pumilio RNA-binding family	No	no	5.857	20	0	20	0	0	0	0	0	0
12676	RTO3OG38837	HMMPfam:Nucleotide-diphospho-sugar transferase:PF03407	No	no	5.857	11	0	11	0	0	0	0	0	0
13169	RTO3OG37539	HMMPfam:Uncharacterized alpha/beta hydrolase domain (DUF2235):PF09994	No	no	5.858	10	0	10	0	0	0	0	0	0
15319	RTO3OG38286	"ProSiteProfiles:Ribonuclease III family domain profile.:PS50142,SUPERFAMILY::SSF69065"	No	no	5.862	5	0	5	0	0	0	0	0	0
12000	RTO3OG39098	"HMMPfam:Protein kinase domain:PF00069,ProSitePatterns:Serine/Threonine protein kinases active-site signature.:PS00108,ProSiteProfiles:Protein kinase domain profile.:PS50011,SUPERFAMILY::SSF56112"	No	no	5.867	11	1	12	0	0	0	0	0	0
13254	RTO3OG39145		No	no	5.875	10	0	10	0	0	0	0	0	0
16590	RTO3OG4817	KOG3140: Predicted membrane protein	No	no	5.875	15	0	15	0	0	0	0	0	0
13177	RTO3OG39123		No	no	5.876	27	0	27	0	0	0	0	0	0
16454	RTO3OG3584	KOG0255: Synaptic vesicle transporter SVOP and related transporters (major facilitator superfamily)	No	no	5.877	13	0	13	0	0	0	0	0	0
14896	RTO3OG3841	"K01514: PRUNE, PPX1; exopolyphosphatase"	No	no	5.887	8	0	8	0	0	0	0	0	0
9611	RTO3OG4181	"K02493: hemK, prmC, HEMK; release factor glutamine methyltransferase"	No	no	5.888	6	0	6	0	0	0	0	0	0
16582	RTO3OG5362	BLAST: NADH-ubiquinone oxidoreductase 9.5 kDa subunit [R...	No	no	5.889	5	0	5	0	0	0	0	0	0
12993	RTO3OG3090	K09660: MPDU1; mannose-P-dolichol utilization defect 1	No	no	5.891	8	0	8	0	0	0	0	0	0
16462	RTO3OG4301	K10775: PAL; phenylalanine ammonia-lyase	No	no	5.896	15	0	15	0	0	0	0	0	0
14945	RTO3OG38174	"ProSiteProfiles:Chromo and chromo shadow domain profile.:PS50013,SUPERFAMILY::SSF54160"	No	no	5.901	24	0	24	0	0	0	0	0	0
12897	RTO3OG37974	"HMMPfam:Galactose oxidase, central domain:PF13418,SUPERFAMILY::SSF117281"	No	no	5.904	11	0	11	0	0	0	0	0	0
15270	RTO3OG10440	"HMMPfam:Fungal family of unknown function (DUF1776):PF08643,SUPERFAMILY::SSF51735"	No	no	5.905	14	0	14	0	0	0	0	0	0
15792	RTO3OG37575		No	no	5.906	3	0	3	0	0	0	0	0	0
15853	RTO3OG1458	"K08158: MDR1, FLR1, CAF5; MFS transporter, DHA1 family, multidrug resistance protein"	No	no	5.906	13	0	13	0	0	0	0	0	0
11635	RTO3OG5391	"K02357: tsf, TSFM; elongation factor Ts"	No	no	5.907	7	0	7	0	0	0	0	0	0
12055	RTO3OG7320	K14837: NOP12; nucleolar protein 12	No	no	5.909	13	0	13	0	0	0	0	0	0
16835	RTO3OG38716		No	no	5.91	5	0	5	0	0	0	0	0	0
15157	RTO3OG3319	KOG3335: Predicted coiled-coil protein	No	no	5.912	7	0	7	0	0	0	0	0	0
9104	RTO3OG11561	K00034: gdh; glucose 1-dehydrogenase	No	no	5.913	8	0	8	0	0	0	0	0	0
10001	RTO3OG19488	"HMMPfam:Major Facilitator Superfamily:PF07690,ProSiteProfiles:Major facilitator superfamily (MFS) profile.:PS50850,SUPERFAMILY::SSF103473"	No	no	5.917	10	0	10	0	0	0	0	0	0
13940	RTO3OG39401	K18730: GIGYF; PERQ amino acid-rich with GYF domain-containing protein	No	no	5.919	23	0	23	0	0	0	0	0	0
10828	RTO3OG39461	SUPERFAMILY::SSF57997	No	no	5.919	39	0	39	0	0	0	0	0	0
11916	RTO3OG4290	K19307: BMT5; 25S rRNA (uracil2634-N3)-methyltransferase	No	no	5.921	10	0	10	0	0	0	0	0	0
13965	RTO3OG39239		No	no	5.922	7	0	7	0	0	0	0	0	0
12552	RTO3OG8880	K20989: DUR3; urea-proton symporter	No	no	5.923	17	0	17	0	0	0	0	0	0
15441	RTO3OG4611	"HMMPfam:Domain of unknown function DUF77:PF01910,SUPERFAMILY::SSF89957,TIGRFAM:TIGR00106: uncharacterized protein, MTH1187 family:TIGR00106"	No	no	5.927	7	0	7	0	0	0	0	0	0
10872	RTO3OG39480	BLAST: Immunoglobulin-like domain contaning protein [Rho...	No	no	5.928	10	0	10	0	0	0	0	0	0
10824	RTO3OG39460		No	no	5.935	6	0	6	0	0	0	0	0	0
15193	RTO3OG2864	K08876: SCYL1; SCY1-like protein 1	No	no	5.936	21	0	21	0	0	0	0	0	0
12225	RTO3OG38103	Interpro: Mysoin-binding motif of peroxisomes	No	no	5.936	19	0	19	0	0	0	0	0	0
10323	RTO3OG4132	KOG0379: Kelch repeat-containing proteins	No	no	5.94	14	0	14	0	0	0	0	0	0
11788	RTO3OG6903	"HMMPfam:ATP dependent DNA ligase domain:PF01068,HMMPfam:DNA ligase N terminus:PF04675,ProSiteProfiles:ATP-dependent DNA ligase family profile.:PS50160,SUPERFAMILY::SSF56091"	No	no	5.941	25	0	25	0	0	0	0	0	0
15912	RTO3OG13057	"K07552: bcr; MFS transporter, DHA1 family, bicyclomycin/chloramphenicol resistance protein"	No	no	5.941	13	0	13	0	0	0	0	0	0
12514	RTO3OG38802		No	no	5.947	13	0	13	0	0	0	0	0	0
10017	RTO3OG3906	KOG2495: NADH-dehydrogenase (ubiquinone)	No	no	5.952	13	0	13	0	0	0	0	0	0
8526	RTO3OG39424	BLAST: expressed protein [Cryptococcus neoformans var. neofo...	No	no	5.952	5	0	5	0	0	0	0	0	0
15286	RTO3OG6920	HMMPfam:Coiled-coil domain-containing protein 56:PF09813	No	no	5.952	3	0	3	0	0	0	0	0	0
9356	RTO3OG7464	BLAST: glycerol-3-phosphate O-acyltransferase [Sanghuangporu...	No	no	5.952	5	0	5	0	0	0	0	0	0
9677	RTO3OG8956	BLAST: expressed protein [Cryptococcus neoformans var. neofo...	No	no	5.952	11	0	11	0	0	0	0	0	0
10713	RTO3OG1215	KOG1399: Flavin-containing monooxygenase	No	no	5.954	17	0	17	0	0	0	0	0	0
16215	RTO3OG38846	"KOG0085: G protein subunit Galphaq/Galphay, small G protein superfamily"	No	no	5.965	11	0	11	0	0	0	0	0	0
15906	RTO3OG15798	BLAST: allergen [Malassezia sympodialis ATCC 42132]	No	no	5.968	7	0	7	0	0	0	0	0	0
12378	RTO3OG38774	"HMMPfam:F-box-like:PF12937,ProSiteProfiles:F-box domain profile.:PS50181,SMART:A Receptor for Ubiquitination Targets:SM00256,SMART:Leucine-rich repeat - CC (cysteine-containing) subfamily:SM00367,SUPERFAMILY::SSF52047,SUPERFAMILY::SSF81383"	No	no	5.968	18	0	18	0	0	0	0	0	0
12953	RTO3OG4792	SUPERFAMILY::SSF103473	No	no	5.979	12	0	12	0	0	0	0	0	0
13844	RTO3OG39363	KOG4719: Nuclear pore complex protein	No	no	5.98	27	0	27	0	0	0	0	0	0
11570	RTO3OG6724	KOG2533: Permease of the major facilitator superfamily	No	no	5.982	11	0	11	0	0	0	0	0	0
9862	RTO3OG7386	"HMMPfam:Haloacid dehalogenase-like hydrolase:PF13419,SUPERFAMILY::SSF56784"	No	no	5.982	6	0	6	0	0	0	0	0	0
9591	RTO3OG38591	PRINTS:Proline rich extensin signature:PR01217	No	no	5.983	15	1	16	0	0	0	0	0	0
9758	RTO3OG1518	KOG0988: RNA-directed RNA polymerase QDE-1 required for posttranscriptional gene silencing and RNA interference	No	no	5.988	20	4	24	0	0	0	0	0	0
16098	RTO3OG37832		No	no	5.988	4	0	4	0	0	0	0	0	0
15538	RTO3OG38336		No	no	5.988	17	0	17	0	0	0	0	0	0
10165	RTO3OG5218	KOG2641: Predicted seven transmembrane receptor - rhodopsin family	No	no	5.99	15	0	15	0	0	0	0	0	0
13979	RTO3OG4801	HMMPfam:Protein of unknown function (DUF2433):PF10360	No	no	5.996	17	0	17	0	0	0	0	0	0
9797	RTO3OG38567	HMMPfam:Protein of unknown function (DUF3237):PF11578	No	no	6.002	5	0	5	0	0	0	0	0	0
14038	RTO3OG1184	K18995: DHX29; ATP-dependent RNA helicase DHX29	No	no	6.009	33	0	33	0	0	0	0	0	0
14231	RTO3OG5793	K09281: K09281; copper-fist transcription factor	No	no	6.013	10	0	10	0	0	0	0	0	0
13001	RTO3OG1149	K00521: E1.16.1.7; ferric-chelate reductase	No	no	6.021	13	0	13	0	0	0	0	0	0
10224	RTO3OG3725	K10863: APTX; aprataxin	No	no	6.029	8	0	8	0	0	0	0	0	0
12167	RTO3OG1053	KOG1611: Predicted short chain-type dehydrogenase	No	no	6.031	5	0	5	0	0	0	0	0	0
13504	RTO3OG39251	BLAST: MYB DNA-binding domain protein [Macrophomina phaseoli...	No	no	6.033	4	0	4	0	0	0	0	0	0
14713	RTO3OG39659	"HMMPfam:START domain:PF01852,ProSiteProfiles:START domain profile.:PS50848,SUPERFAMILY::SSF55961"	No	no	6.034	18	0	18	0	0	0	0	0	0
8557	RTO3OG39432		No	no	6.037	19	0	19	0	0	0	0	0	0
13993	RTO3OG6598	KOG1611: Predicted short chain-type dehydrogenase	No	no	6.039	5	0	5	0	0	0	0	0	0
14921	RTO3OG7036	SUPERFAMILY::SSF52266	No	no	6.039	12	0	12	0	0	0	0	0	0
12787	RTO3OG1954	K11121: SIR2; NAD-dependent histone deacetylase SIR2	No	no	6.04	14	0	14	0	0	0	0	0	0
9878	RTO3OG39544	KOG2695: WD40 repeat protein	No	no	6.041	13	0	13	0	0	0	0	0	0
11038	RTO3OG39527	SUPERFAMILY::SSF52058	No	no	6.045	7	0	7	0	0	0	0	0	0
9958	RTO3OG39561	KOG0586: Serine/threonine protein kinase	No	no	6.055	21	0	21	0	0	0	0	0	0
15040	RTO3OG22899	"HMMPfam:MYND finger:PF01753,ProSitePatterns:Zinc finger MYND-type signature.:PS01360,ProSiteProfiles:Zinc finger MYND-type profile.:PS50865,SUPERFAMILY::SSF144232"	No	no	6.057	9	0	9	0	0	0	0	0	0
10800	RTO3OG1787	K20028: ZDHHC2_15_20; palmitoyltransferase ZDHHC2/15/20	No	no	6.057	10	0	10	0	0	0	0	0	0
11227	RTO3OG38932		No	no	6.065	8	0	8	0	0	0	0	0	0
15605	RTO3OG38353		No	no	6.068	14	0	14	0	0	0	0	0	0
16015	RTO3OG10014	KOG2741: Dimeric dihydrodiol dehydrogenase	No	no	6.069	9	0	9	0	0	0	0	0	0
10711	RTO3OG5916	HMMPfam:GPR1/FUN34/yaaH family:PF01184	No	no	6.071	7	0	7	0	0	0	0	0	0
8825	RTO3OG1714	"K14963: WDR5, SWD3, CPS30; COMPASS component SWD3"	No	no	6.074	8	0	8	0	0	0	0	0	0
16011	RTO3OG1217	"K01469: OPLAH, OXP1, oplAH; 5-oxoprolinase (ATP-hydrolysing)"	No	no	6.077	18	0	18	0	0	0	0	0	0
14901	RTO3OG39331		No	no	6.077	9	0	9	0	0	0	0	0	0
12622	RTO3OG10399	"HMMPfam:Lactonase, 7-bladed beta-propeller:PF10282,SUPERFAMILY::SSF75011"	No	no	6.083	10	1	11	0	0	0	0	0	0
15175	RTO3OG7333	"HMMPfam:GRIP domain:PF01465,ProSiteProfiles:GRIP domain profile.:PS50913,SMART:golgin-97, RanBP2alpha,Imh1p and p230/golgin-245:SM00755"	No	no	6.088	24	0	24	0	0	0	0	0	0
14723	RTO3OG11113	KOG4532: WD40-like repeat containing protein	No	no	6.095	16	0	16	0	0	0	0	0	0
8960	RTO3OG5179	K10747: LIG1; DNA ligase 1	No	no	6.101	22	0	22	0	0	0	0	0	0
13982	RTO3OG39004	BLAST: Zinc finger protein DZIP1L [Rhizoctonia solani]	No	no	6.102	25	0	25	0	0	0	0	0	0
14089	RTO3OG4838	K19219: JMJD7; jumonji domain-containing protein 7	No	no	6.102	8	0	8	0	0	0	0	0	0
15453	RTO3OG38314	"HMMPfam:TRF2-interacting telomeric protein/Rap1 - C terminal domain:PF11626,SUPERFAMILY::SSF46689"	No	no	6.106	21	0	21	0	0	0	0	0	0
11814	RTO3OG2037	K07393: ECM4; putative glutathione S-transferase	No	no	6.112	8	0	8	0	0	0	0	0	0
8693	RTO3OG1008	"KOG0054: Multidrug resistance-associated protein/mitoxantrone resistance protein, ABC superfamily"	No	no	6.115	35	0	35	0	0	0	0	0	0
10275	RTO3OG39293		No	no	6.116	8	0	8	0	0	0	0	0	0
8574	RTO3OG5303	KOG0603: Ribosomal protein S6 kinase	No	no	6.118	9	0	9	0	0	0	0	0	0
12358	RTO3OG2990	"K07561: DPH1, dph2; 2-(3-amino-3-carboxypropyl)histidine synthase"	No	no	6.119	12	0	12	0	0	0	0	0	0
11109	RTO3OG38658	"HMMPfam:Telomeric single stranded DNA binding POT1/CDC13:PF02765,SUPERFAMILY::SSF50249"	No	no	6.12	18	0	18	0	0	0	0	0	0
10646	RTO3OG18678	"KOG1118: Lysophosphatidic acid acyltransferase endophilin/SH3GL, involved in synaptic vesicle formation"	No	no	6.122	12	0	12	0	0	0	0	0	0
16482	RTO3OG3652	K09648: IMP2; mitochondrial inner membrane protease subunit 2	No	no	6.122	3	0	3	0	0	0	0	0	0
13841	RTO3OG3491	KOG2226: Proteins containing regions of low-complexity	No	no	6.125	23	0	23	0	0	0	0	0	0
15006	RTO3OG4066	"K02575: NRT, narK, nrtP, nasA; MFS transporter, NNP family, nitrate/nitrite transporter"	No	no	6.13	15	0	15	0	0	0	0	0	0
8658	RTO3OG38063	"HMMPfam:Major Facilitator Superfamily:PF07690,ProSitePatterns:Sugar transport proteins signature 1.:PS00216,ProSiteProfiles:Major facilitator superfamily (MFS) profile.:PS50850,SUPERFAMILY::SSF103473"	No	no	6.132	11	0	11	0	0	0	0	0	0
13875	RTO3OG1388	KOG0134: NADH:flavin oxidoreductase/12-oxophytodienoate reductase	No	no	6.135	9	0	9	0	0	0	0	0	0
13495	RTO3OG3853	K07941: ARF6; ADP-ribosylation factor 6	No	no	6.135	8	0	8	0	0	0	0	0	0
16772	RTO3OG38699		No	no	6.135	9	0	9	0	0	0	0	0	0
12105	RTO3OG7438	BLAST: TPR-2 domain protein [Rhizoctonia solani AG-3 Rhs1AP]	No	no	6.139	10	0	10	0	0	0	0	0	0
13049	RTO3OG1413	K01539: ATP1A; sodium/potassium-transporting ATPase subunit alpha	No	no	6.14	23	0	23	0	0	0	0	0	0
12153	RTO3OG4245	K15178: RTF1; RNA polymerase-associated protein RTF1	No	no	6.14	14	0	14	0	0	0	0	0	0
12316	RTO3OG10447		No	no	6.141	13	0	13	0	0	0	0	0	0
11228	RTO3OG10001	K11811: arsH; arsenical resistance protein ArsH	No	no	6.141	6	0	6	0	0	0	0	0	0
13359	RTO3OG39170		No	no	6.142	17	0	17	0	0	0	0	0	0
8908	RTO3OG1352	KOG2571: Chitin synthase/hyaluronan synthase (glycosyltransferases)	No	no	6.144	40	0	40	0	0	0	0	0	0
16393	RTO3OG38091	KOG0118: FOG: RRM domain	No	no	6.145	26	0	26	0	0	0	0	0	0
16543	RTO3OG3748	K15303: AKR7; aflatoxin B1 aldehyde reductase	No	no	6.148	9	0	9	0	0	0	0	0	0
16457	RTO3OG38049		No	no	6.149	8	0	8	0	0	0	0	0	0
8603	RTO3OG27338	KOG2614: Kynurenine 3-monooxygenase and related flavoprotein monooxygenases	No	no	6.151	12	0	12	0	0	0	0	0	0
12273	RTO3OG3977	KOG0118: FOG: RRM domain	No	no	6.151	12	0	12	0	0	0	0	0	0
9744	RTO3OG4938	"HMMPfam:Helix-loop-helix DNA-binding domain:PF00010,ProSiteProfiles:Myc-type, basic helix-loop-helix (bHLH) domain profile.:PS50888,SUPERFAMILY::SSF47459"	No	no	6.152	11	0	11	0	0	0	0	0	0
8979	RTO3OG4556	"K00490: CYP4F; cytochrome P450, family 4, subfamily F"	No	no	6.157	14	0	14	0	0	0	0	0	0
9802	RTO3OG38568		No	no	6.16	21	0	21	0	0	0	0	0	0
10058	RTO3OG7448	BLAST: putative transmembrane protein [Rhizoctonia solani 123E]	No	no	6.16	15	0	15	0	0	0	0	0	0
16627	RTO3OG6376	"HMMPfam:DENN (AEX-3) domain:PF02141,ProSiteProfiles:DENN domain profile.:PS50211,SMART:Domain found in a variety of signalling proteins, always encircled by uDENN and dDENN:SM00799"	No	no	6.161	29	0	29	0	0	0	0	0	0
13985	RTO3OG6390	BLAST: beta-flanking protein [Kwoniella dejecticola CBS ...	No	no	6.163	8	0	8	0	0	0	0	0	0
10863	RTO3OG39475	K03507: DPB11; DNA replication regulator DPB11	No	no	6.168	25	0	25	0	0	0	0	0	0
12910	RTO3OG3679	K05302: SETD6; N-lysine methyltransferase SETD6	No	no	6.18	11	0	11	0	0	0	0	0	0
10945	RTO3OG20793	HMMPfam:Protein of unknown function (DUF3767):PF12597	No	no	6.18	5	0	5	0	0	0	0	0	0
16608	RTO3OG3869	K14350: AADACL2; arylacetamide deacetylase-like 2	No	no	6.181	23	0	23	0	0	0	0	0	0
9281	RTO3OG38635		No	no	6.186	9	0	9	0	0	0	0	0	0
16744	RTO3OG38961		No	no	6.188	5	0	5	0	0	0	0	0	0
10289	RTO3OG8104	KOG4373: Predicted 3'-5' exonuclease	No	no	6.192	6	0	6	0	0	0	0	0	0
16513	RTO3OG14093	K15304: RANBP3; Ran-binding protein 3	No	no	6.193	29	1	30	0	0	0	0	0	0
14070	RTO3OG3544	K09478: ACADSB; short/branched chain acyl-CoA dehydrogenase	No	no	6.195	12	0	12	0	0	0	0	0	0
12006	RTO3OG11009	KOG1721: FOG: Zn-finger	No	no	6.198	17	0	17	0	0	0	0	0	0
16034	RTO3OG3465	K20184: VPS41; vacuolar protein sorting-associated protein 41	No	no	6.199	25	0	25	0	0	0	0	0	0
15405	RTO3OG4767	"K08254: E3.2.1.59; glucan endo-1,3-alpha-glucosidase"	No	no	6.2	14	0	14	0	0	0	0	0	0
16742	RTO3OG4296	KOG0053: Cystathionine beta-lyases/cystathionine gamma-synthases	No	no	6.201	11	0	11	0	0	0	0	0	0
13159	RTO3OG39121	ProSiteProfiles:BTB domain profile.:PS50097	No	no	6.206	8	0	8	0	0	0	0	0	0
9474	RTO3OG37913		No	no	6.209	16	0	16	0	0	0	0	0	0
10581	RTO3OG16939		No	no	6.214	13	0	13	0	0	0	0	0	0
11056	RTO3OG38638		No	no	6.216	8	0	8	0	0	0	0	0	0
8585	RTO3OG7392	K02292: crtO; beta-carotene ketolase (CrtO type)	No	no	6.221	15	0	15	0	0	0	0	0	0
11651	RTO3OG3239	"K20224: IPO9, RANBP9; importin-9"	No	no	6.222	25	0	25	0	0	0	0	0	0
16100	RTO3OG37833		No	no	6.224	6	0	6	0	0	0	0	0	0
13992	RTO3OG39009	KOG1611: Predicted short chain-type dehydrogenase	No	no	6.227	5	0	5	0	0	0	0	0	0
12878	RTO3OG37978	KOG0627: Heat shock transcription factor	No	no	6.229	11	0	11	0	0	0	0	0	0
9767	RTO3OG38559		No	no	6.231	10	0	10	0	0	0	0	0	0
13247	RTO3OG4961	"KOG1259: Nischarin, modulator of integrin alpha5 subunit action"	No	no	6.231	16	0	16	0	0	0	0	0	0
13155	RTO3OG5094	SUPERFAMILY::SSF49785	No	no	6.233	18	0	18	0	0	0	0	0	0
15264	RTO3OG6212	KOG1399: Flavin-containing monooxygenase	No	no	6.234	10	0	10	0	0	0	0	0	0
11796	RTO3OG37719		No	no	6.243	24	0	24	0	0	0	0	0	0
12327	RTO3OG3176	K10401: KIF18_19; kinesin family member 18/19	No	no	6.245	22	0	22	0	0	0	0	0	0
